               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.023116,            0.051548,            0.010529,             0.96021,             0.96494,             0.98273,              0.8593,            0.020363,            0.086265,           0.0025283,            0.003136,            0.003136,            0.003136
                 106,            0.023554,            0.049461,           0.0098858,              0.9675,             0.96647,             0.98407,             0.86291,            0.020058,            0.087216,           0.0023947,             0.00307,             0.00307,             0.00307
                 107,            0.023417,             0.04953,           0.0095371,             0.96384,             0.96761,             0.98464,             0.85982,            0.019827,            0.084845,            0.002373,            0.003004,            0.003004,            0.003004
                 108,            0.023046,            0.048997,           0.0093885,              0.9558,             0.96797,             0.98444,             0.85703,            0.020276,            0.086422,           0.0023204,            0.002938,            0.002938,            0.002938
                 109,            0.022767,            0.048766,           0.0094236,             0.97389,             0.96143,             0.98555,             0.86813,            0.019785,            0.084986,           0.0023696,            0.002872,            0.002872,            0.002872
                 110,            0.022765,            0.047657,           0.0099247,             0.97595,              0.9593,             0.98338,             0.87207,            0.019638,            0.084039,           0.0022559,            0.002806,            0.002806,            0.002806
                 111,             0.02276,            0.049104,             0.01001,             0.97993,             0.96991,             0.99061,             0.87593,            0.019505,            0.083767,           0.0022934,             0.00274,             0.00274,             0.00274
                 112,            0.022774,            0.049218,           0.0092988,             0.98048,             0.96206,             0.98418,             0.87896,            0.019601,            0.083646,           0.0022336,            0.002674,            0.002674,            0.002674
                 113,            0.022844,            0.048565,           0.0091755,             0.97289,             0.96576,             0.98528,              0.8718,            0.019943,            0.085919,            0.002253,            0.002608,            0.002608,            0.002608
                 114,            0.022234,            0.047735,           0.0097924,             0.97042,             0.96606,             0.98495,             0.86926,             0.01968,            0.083759,           0.0022306,            0.002542,            0.002542,            0.002542
                 115,            0.022269,            0.048704,           0.0090034,             0.97408,             0.96221,             0.98531,             0.86674,            0.019664,            0.084359,           0.0023596,            0.002476,            0.002476,            0.002476
                 116,            0.022329,            0.047939,            0.009303,             0.98167,             0.95721,             0.98388,             0.86789,            0.019864,            0.083572,           0.0021604,             0.00241,             0.00241,             0.00241
                 117,             0.02219,            0.049591,           0.0092946,             0.97977,             0.96988,             0.98959,             0.87102,            0.019832,            0.083943,           0.0021666,            0.002344,            0.002344,            0.002344
                 118,            0.021791,            0.047391,           0.0088555,             0.97743,             0.96374,             0.98557,             0.87746,            0.019383,            0.083456,            0.002216,            0.002278,            0.002278,            0.002278
                 119,            0.022387,            0.049035,           0.0090565,             0.97995,             0.96208,             0.98535,             0.87464,            0.019259,            0.082515,           0.0021447,            0.002212,            0.002212,            0.002212
                 120,            0.021716,            0.047235,           0.0086939,             0.97933,             0.96447,             0.98602,              0.8761,            0.019641,            0.084223,           0.0021155,            0.002146,            0.002146,            0.002146
                 121,            0.021752,            0.047222,           0.0084962,             0.97876,             0.96897,             0.98929,             0.86949,             0.01962,            0.083531,           0.0020816,             0.00208,             0.00208,             0.00208
                 122,            0.021535,            0.048324,           0.0082852,             0.96766,             0.96618,             0.98302,             0.87112,            0.019395,            0.082892,           0.0021202,            0.002014,            0.002014,            0.002014
                 123,            0.021492,            0.046529,           0.0087564,              0.9663,             0.96569,             0.98353,             0.86682,            0.019302,            0.082922,           0.0020749,            0.001948,            0.001948,            0.001948
                 124,            0.021562,            0.046706,           0.0083701,              0.9681,             0.96963,             0.98786,             0.87224,            0.019278,            0.082978,           0.0020241,            0.001882,            0.001882,            0.001882
                 125,            0.021053,            0.046664,           0.0085993,              0.9804,             0.96689,             0.98685,             0.87688,              0.0192,            0.081677,           0.0021032,            0.001816,            0.001816,            0.001816
                 126,            0.021588,            0.047064,           0.0081912,             0.96825,             0.96849,             0.98521,             0.87346,            0.019261,            0.083327,           0.0020431,             0.00175,             0.00175,             0.00175
                 127,            0.020494,            0.045351,           0.0083309,             0.97905,             0.96458,             0.98528,             0.87116,            0.019227,            0.083165,           0.0021099,            0.001684,            0.001684,            0.001684
                 128,            0.020993,            0.045531,           0.0084919,             0.97013,              0.9675,             0.98487,             0.87149,            0.019279,            0.082837,           0.0020286,            0.001618,            0.001618,            0.001618
                 129,            0.020521,            0.044533,           0.0084248,             0.96685,             0.96517,             0.98595,             0.87436,            0.019069,            0.081874,           0.0020518,            0.001552,            0.001552,            0.001552
                 130,            0.020896,            0.045232,           0.0080037,             0.97717,             0.96248,             0.98615,             0.87076,            0.019402,             0.08302,           0.0021534,            0.001486,            0.001486,            0.001486
                 131,            0.020751,            0.045174,           0.0078983,             0.97193,             0.96353,             0.98562,             0.88301,             0.01904,            0.082021,           0.0021419,             0.00142,             0.00142,             0.00142
